environment_isWorkingTime,object_creationTime,object_fileName,object_fileSize,object_isHidden,object_lastWriteTime,object_companyName,object_fileDescription,object_fileVersion,object_internalName,object_legalCopyright,object_originalFilename,object_productName,object_productVersion,operation_errorCode,operation_functionName,operation_returnValue,subject_creationTime,subject_fileName,subject_fileSize,subject_isHidden,subject_lastWriteTime,subject_companyName,subject_fileDescription,subject_fileVersion,subject_internalName,subject_legalCopyright,subject_originalFilename,subject_productName,subject_productVersion,Permit?
TRUE,1.32202E+17,ini,174,TRUE,1.32202E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredReadFile,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,0,csv,0,FALSE,0,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredCreateFileW,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,1.32117E+17,ini,402,TRUE,1.32433E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredReadFile,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,0,ini,0,FALSE,0,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredCreateFileW,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,1.32117E+17,ini,504,TRUE,1.32433E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredReadFile,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,0,ini,0,FALSE,0,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredCreateFileW,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,1.32117E+17,ini,504,TRUE,1.32433E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredReadFile,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,0,ini,0,FALSE,0,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredCreateFileW,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,1.32117E+17,ini,504,TRUE,1.32433E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredReadFile,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,0,ini,0,FALSE,0,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredCreateFileW,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,1.32117E+17,ini,282,TRUE,1.32433E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredReadFile,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,0,MountPointManager,0,FALSE,0,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredCreateFileW,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,1.32656E+17,LNK,570,FALSE,1.32658E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredWriteFile,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
(env_ERROR),(obj_ERROR),(obj_ERROR),(obj_ERROR),(obj_ERROR),(obj_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(ERROR),(ERROR),(ERROR),(ERROR),(ERROR),(ERROR),(ERROR),(ERROR),(subj_module_ERROR),(subj_module_ERROR),(subj_module_ERROR),(subj_module_ERROR),(subj_module_ERROR),(subj_module_ERROR),(subj_module_ERROR),(subj_module_ERROR),NO
TRUE,1.32202E+17,ini,278,TRUE,1.32202E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredReadFile,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,0,sers\gggg8\AppData\Roaming\Microsoft\Office\Recent,0,FALSE,0,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredCreateFileW,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,1.32656E+17,LNK,570,FALSE,1.32658E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredWriteFile,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,0,sers\gggg8\AppData\Local\Microsoft\Excel\Metadata,0,FALSE,0,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredCreateFileW,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,1.3232E+17,0\MruServiceCache\fbc93b1e6359c784_LiveId\Excel\Documents_ko-KR,879,FALSE,1.32658E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredReadFile,0,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,0,0\MruServiceCache\fbc93b1e6359c784_LiveId\Excel\DocumentRequests_ko-KR,0,FALSE,0,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredCreateFileW,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,1.32598E+17,0\MruServiceCache\fbc93b1e6359c784_LiveId\Excel\DocumentRequests_ko-KR,2,FALSE,1.32598E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredReadFile,0,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,0,json,0,FALSE,0,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),2,DetouredCreateFileW,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,1.32598E+17,0\MruServiceCache\fbc93b1e6359c784_LiveId\Excel\PlaceRequests_ko-KR,2,FALSE,1.32598E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredReadFile,0,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,0,tbres,0,FALSE,0,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredCreateFileW,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,1.32657E+17,tbres,10930,FALSE,1.32657E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredReadFile,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,0,TLB,0,FALSE,0,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredCreateFileW,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,1.32643E+17,TLB,13684,FALSE,1.32643E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredReadFile,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,0,tbres,0,FALSE,0,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredCreateFileW,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,1.32657E+17,tbres,10930,FALSE,1.32657E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredReadFile,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,0,0\MruServiceCache\fbc93b1e6359c784_LiveId\Excel\Places_ko-KR,0,FALSE,0,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),183,DetouredCreateFileW,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,1.3232E+17,0\MruServiceCache\fbc93b1e6359c784_LiveId\Excel\Places_ko-KR,404,FALSE,1.32658E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredWriteFile,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,0,0\MruServiceCache\fbc93b1e6359c784_LiveId\Excel\Documents_ko-KR,0,FALSE,0,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),183,DetouredCreateFileW,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,1.3232E+17,0\MruServiceCache\fbc93b1e6359c784_LiveId\Excel\Documents_ko-KR,879,FALSE,1.32658E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredWriteFile,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,0,0\MruServiceCache\fbc93b1e6359c784_LiveId\Excel\DocumentRequests_ko-KR,0,FALSE,0,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredCreateFileW,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,1.3232E+17,db,7389184,FALSE,1.32658E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredReadFile,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,0,db-wal,0,FALSE,0,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredCreateFileW,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,1.32658E+17,db-wal,32,FALSE,1.32658E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredWriteFile,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,0,MountPointManager,0,FALSE,0,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredCreateFileW,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,1.3232E+17,db,7389184,FALSE,1.32658E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredReadFile,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,0,customDestinations-ms,0,FALSE,0,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredCreateFileW,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,1.32382E+17,customDestinations-ms,6432,FALSE,1.32658E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredReadFile,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
(env_ERROR),(obj_ERROR),(obj_ERROR),(obj_ERROR),(obj_ERROR),(obj_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(ERROR),(ERROR),(ERROR),(ERROR),(ERROR),(ERROR),(ERROR),(ERROR),(subj_module_ERROR),(subj_module_ERROR),(subj_module_ERROR),(subj_module_ERROR),(subj_module_ERROR),(subj_module_ERROR),(subj_module_ERROR),(subj_module_ERROR),NO
TRUE,1.32658E+17,temp,4096,FALSE,1.32658E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredWriteFile,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,0,TMP,0,FALSE,0,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredCreateFileW,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,1.32382E+17,customDestinations-ms,6432,FALSE,1.32658E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredReadFile,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
(env_ERROR),(obj_ERROR),(obj_ERROR),(obj_ERROR),(obj_ERROR),(obj_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(ERROR),(ERROR),(ERROR),(ERROR),(ERROR),(ERROR),(ERROR),(ERROR),(subj_module_ERROR),(subj_module_ERROR),(subj_module_ERROR),(subj_module_ERROR),(subj_module_ERROR),(subj_module_ERROR),(subj_module_ERROR),(subj_module_ERROR),NO
TRUE,1.32658E+17,temp,4096,FALSE,1.32658E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredWriteFile,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,0,TMP,0,FALSE,0,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredCreateFileW,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,1.32382E+17,customDestinations-ms,6432,FALSE,1.32658E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredReadFile,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
(env_ERROR),(obj_ERROR),(obj_ERROR),(obj_ERROR),(obj_ERROR),(obj_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(ERROR),(ERROR),(ERROR),(ERROR),(ERROR),(ERROR),(ERROR),(ERROR),(subj_module_ERROR),(subj_module_ERROR),(subj_module_ERROR),(subj_module_ERROR),(subj_module_ERROR),(subj_module_ERROR),(subj_module_ERROR),(subj_module_ERROR),NO
TRUE,1.32658E+17,temp,4096,FALSE,1.32658E+17,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredWriteFile,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
TRUE,0,TMP,0,FALSE,0,(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),(obj_module_ERROR),0,DetouredCreateFileW,1,1.32643E+17,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,64366408,FALSE,1.32643E+17,Microsoft Corporation,Microsoft Excel,16.0.13929.20296,Excel,(EMPTY),Excel.exe,Microsoft Office,16.0.13929.20296,YES
